MAKE,year,Mileage,engine cc,selling_price
MARUTI,1996,16.1,796,42000
HYUNDAI,2006,12.6,1991,282000
TATA,2007,16.8,1405,80000
MARUTI,2016,20.85,1197,500000
FORD,2016,25.83,1498,500000
MARUTI,2011,22.9,1248,400000
MAHINDRA,2013,15.96,2523,550000
TATA,2007,13.93,2179,200000
HYUNDAI,2012,20.36,1197,280000
MARUTI,2014,23.4,1248,580000
TATA,2009,18.8,1248,100000
MAHINDRA,2014,14,2523,550000
MAHINDRA,2017,18.49,1493,700000
TATA,2010,15,1368,150000
HYUNDAI,2014,21.1,814,190000
MAHINDRA,2013,15.96,2523,500000
MARUTI,2017,25.2,1248,640000
SKODA,2011,20.86,1199,340000
HYUNDAI,2019,22.54,1396,811000
MARUTI,2016,23.2,1248,409999
MARUTI,2007,16.1,1298,220000
TATA,2013,17.88,1405,170000
HYUNDAI,2018,18.6,1197,700000
MAHINDRA,2015,15.4,2179,950000
HYUNDAI,2003,14.4,1599,80000
JAGUAR,2017,13.6,1999,2711000
LEXUS,2019,22.37,2487,5150000
JAGUAR,2017,19.33,1999,3200000
TATA,2015,14.1,2179,503000
VOLVO,2019,18,1969,3800000
TOYOTA,2016,19.16,2494,2000000
MARUTI,2013,21.79,998,225000
MARUTI,2018,27.39,1248,740000
HONDA,2016,18.2,1199,550000
TOYOTA,2013,12.99,2494,750000
MARUTI,2019,22,1197,650000
TOYOTA,2017,16.78,1496,625000
MARUTI,2018,22,1197,600000
HYUNDAI,2017,24,1186,450000
BMW,2019,16.78,1995,5400000
BMW,2019,16.78,1995,5500000
HONDA,2019,19,1199,779000
SKODA,2016,14.3,1598,645000
VOLVO,2018,16.8,1984,2475000
MARUTI,2014,23.4,1248,420000
MARUTI,2018,25.1,1248,899000
DATSUN,2019,19.83,1198,459999
HYUNDAI,2008,18.1,1493,150000
RENAULT,2017,23.01,999,350000
TOYOTA,2015,23.59,1364,509999
MAHINDRA,2013,15.96,2523,500000
TATA,2017,17.57,1193,370000
MARUTI,2013,20.92,998,240000
HYUNDAI,2015,22.54,1396,530000
MAHINDRA,2015,15.4,2179,1000000
TOYOTA,2018,13.68,2393,1600000
HYUNDAI,2014,20.36,1197,350000
MAHINDRA,2015,16,2179,1100000
HYUNDAI,2011,18.5,1197,220000
HYUNDAI,2015,18.9,1197,350000
MARUTI,2013,22.9,1248,370000
MARUTI,2014,17.5,1298,220000
CHEVROLET,2013,22.1,1248,200000
MAHINDRA,2017,25.32,1198,400000
FIAT,2009,14.6,1368,150000
TOYOTA,2020,10.75,2694,1500000
MARUTI,2011,14,796,130000
MARUTI,2013,22.74,796,185000
HYUNDAI,2010,0,1086,110000
MAHINDRA,2012,15.96,2523,450000
HYUNDAI,2018,18.9,1197,500000
FORD,2017,17,1497,570000
MAHINDRA,2013,15.1,2179,650000
TOYOTA,2012,11.5,2982,1680000
DATSUN,2018,22.7,799,250000
HYUNDAI,2014,20.36,1197,320000
MARUTI,2017,20.51,998,440000
HYUNDAI,2013,18.5,1197,315000
TATA,2010,18.8,1248,202999
HYUNDAI,2012,21.1,814,179000
HYUNDAI,2008,20.36,1197,140000
MARUTI,2008,18.2,1061,150000
MAHINDRA,2011,13.6,2523,440000
FORD,2011,20,1399,250000
MARUTI,2014,20.51,998,330000
FORD,2010,15.6,1196,250000
HYUNDAI,2012,18.5,1197,335000
MAHINDRA,2016,16,2179,1025000
HYUNDAI,2012,18.5,1197,320000
MARUTI,2015,20.73,1373,550000
HONDA,2018,25.5,1498,800000
TATA,2017,23.84,1199,380000
RENAULT,2013,20.46,1461,400000
MARUTI,2016,20.51,998,375000
HONDA,2017,18,1497,1100000
HYUNDAI,2018,18.6,1197,650000
NISSAN,2014,19.34,1198,361000
HYUNDAI,2012,21.1,814,140000
HYUNDAI,2019,20.14,1197,550000
HONDA,2019,19.5,1199,670000
MARUTI,2017,24.3,1248,880000
FORD,2018,23,1498,950000
CHEVROLET,2010,18.3,1991,300000
HONDA,2017,18,1497,1150000
CHEVROLET,2015,14.81,1998,450000
MARUTI,2016,17.5,1373,600000
TOYOTA,2008,12.8,2494,700000
HYUNDAI,2018,25.4,1186,600000
MAHINDRA,2014,14.02,2179,630000
MARUTI,2016,20.73,1373,590000
HYUNDAI,2019,20.3,1086,420000
MITSUBISHI,2016,13.5,2477,1950000
TATA,2013,13.93,2179,541000
TOYOTA,2015,12.99,2494,900000
TOYOTA,2015,12.99,2494,900000
TATA,2009,18.8,1248,250000
MAHINDRA,2019,15.96,2523,670000
TATA,2019,20.3,1199,530000
CHEVROLET,2012,25.44,936,150000
MAHINDRA,2013,15.1,2179,550000
MAHINDRA,2015,15.4,1997,650000
TATA,2012,19.4,1405,180000
MAHINDRA,2015,16.55,2498,585000
HYUNDAI,2013,18.5,1197,345000
MARUTI,2013,22.9,1248,350000
HONDA,2016,15.4,1497,725000
TATA,2012,15.42,1405,250000
MARUTI,2002,16.1,796,45000
TOYOTA,2007,12.8,2494,409999
RENAULT,2017,23.01,999,325000
MARUTI,2016,23.95,998,350000
MARUTI,2012,19.7,796,180000
FIAT,2010,16,1368,150000
MARUTI,2020,23.26,1197,700000
MARUTI,2016,28.09,1248,795000
MAHINDRA,2019,16.55,2498,950000
VOLKSWAGEN,2018,21.5,1498,885000
MARUTI,2011,21.1,1248,160000
HYUNDAI,2012,23,1396,300000
VOLKSWAGEN,2018,21.5,1498,950000
MARUTI,2015,20.77,1248,549000
AUDI,2018,20.38,1968,3000000
TOYOTA,2015,12.99,2494,1200000
RENAULT,2012,21.8,1461,570000
MAHINDRA,2017,16.55,2498,800000
HYUNDAI,2009,18.1,1493,375000
MAHINDRA,2009,13.6,2523,300000
TOYOTA,2013,16.78,1496,350000
MAHINDRA,2011,13.6,2523,400000
VOLKSWAGEN,2015,20.14,1498,434999
MARUTI,2015,22.74,796,260000
MARUTI,2013,22.9,1248,450000
HYUNDAI,2013,22.32,1582,459999
MARUTI,2011,21.1,1248,210000
MARUTI,2015,20.85,1197,540000
MARUTI,2017,24.52,1248,710000
MARUTI,2018,24.7,796,285000
HYUNDAI,2019,22.1,1396,990000
TATA,2017,15.64,1193,362000
FORD,2017,23,1498,880000
MAHINDRA,2017,18.49,1493,700000
MAHINDRA,2016,15.96,2523,600000
NISSAN,2015,13.24,1598,700000
TATA,2016,27.28,1047,400000
TOYOTA,2007,12.8,2494,350000
MARUTI,2014,16.02,1373,425000
HYUNDAI,2012,17.92,1086,180000
MARUTI,2012,20.92,998,170000
MAHINDRA,2014,15.96,2523,370000
MARUTI,2018,24.3,1248,800000
FORD,2017,23,1498,900000
MARUTI,2013,22.9,1248,390000
MARUTI,2014,23.4,1248,445000
MARUTI,2014,23.4,1248,459999
MARUTI,2009,21.1,1248,200000
MARUTI,2012,17.5,1197,350000
TATA,2007,12,2092,95000
TOYOTA,2014,23.59,1364,550000
CHEVROLET,2016,13.58,2499,900000
TATA,2013,15.3,2956,350000
NISSAN,2015,19.34,1198,325000
HYUNDAI,2014,18.9,1197,455999
MARUTI,2008,19.7,796,129000
MARUTI,2017,24.7,796,254000
FORD,2014,21.7,1498,570000
NISSAN,2018,19.87,1461,840000
TATA,2010,13.93,2179,235000
MAHINDRA,2016,18.49,1493,700000
HYUNDAI,2018,18.9,1197,528000
JEEP,2017,17.1,1956,1500000
MAHINDRA,2016,15.96,2523,560000
MAHINDRA,2016,15.96,2523,600000
CHEVROLET,2007,15.26,1150,102000
MAHINDRA,2014,15.1,2179,750000
CHEVROLET,2010,14.7,1150,148000
MARUTI,2015,21.4,1197,650000
VOLKSWAGEN,2012,16.47,1198,310000
HYUNDAI,2014,19.1,1197,480000
MARUTI,2018,24.7,796,320000
HONDA,2015,17.4,1497,750000
NISSAN,2017,19.49,1198,370000
MARUTI,2013,18.6,1197,320000
MARUTI,2013,18.6,1197,420000
MARUTI,2010,17.5,1298,240000
DATSUN,2017,22.5,999,220000
TATA,2016,23.84,1199,350000
HONDA,2018,25.8,1498,675000
TOYOTA,2016,18.16,1197,434999
HONDA,2006,13.1,1997,125000
MAHINDRA,2016,18.15,1198,400000
CHEVROLET,2015,13.58,2499,425000
MARUTI,2010,21.1,1248,311000
CHEVROLET,2015,13.58,2499,509999
FORD,2015,25.83,1498,530000
SKODA,2008,18.7,1896,210000
MAHINDRA,2019,17.3,1497,977000
MARUTI,2018,20.51,998,440000
MARUTI,2018,20.51,998,440000
HYUNDAI,2018,18.6,1197,655000
RENAULT,2016,25.17,799,295000
HYUNDAI,2018,18.6,1197,655000
HYUNDAI,2007,15,1086,65000
TATA,2017,17.6,2179,1200000
TATA,2017,17.6,2179,1251000
TATA,2010,23.03,1396,200000
HYUNDAI,2016,21.19,1396,750000
HONDA,2017,17.8,1198,475000
TATA,2012,17.8,1405,110000
RENAULT,2017,23.01,999,350000
MARUTI,2016,23.4,1248,450000
TATA,2010,17,1405,150000
TATA,2009,17.2,1396,80000
HYUNDAI,2015,18.6,1197,430000
TOYOTA,2017,13.68,2393,1450000
CHEVROLET,2011,18.3,1991,360000
TATA,2017,17.6,2179,1445000
HONDA,2016,26,1498,670000
MERCEDES,2016,13.7,1991,2000000
HONDA,2015,25.8,1498,440000
HYUNDAI,2012,23,1396,254999
DATSUN,2018,19.02,1198,530000
MAHINDRA,2016,16,1997,890000
VOLKSWAGEN,2013,22.07,1199,280000
MARUTI,2017,21.21,1197,725000
MAHINDRA,2016,18.49,1493,700000
MARUTI,2007,18.2,998,90000
HYUNDAI,2015,19.81,1086,287000
HYUNDAI,2018,14.8,1591,1380000
TOYOTA,2013,12.99,2494,750000
HYUNDAI,2016,17.43,1396,650000
MARUTI,2013,20.51,998,240000
HYUNDAI,2013,21.1,814,290000
HYUNDAI,2014,21.1,814,229999
HONDA,2016,26,1498,1000000
HYUNDAI,2012,17.92,1086,200000
MARUTI,2004,19.7,796,90000
HYUNDAI,2012,23,1396,330000
MARUTI,2009,21.1,1248,200000
MAHINDRA,2018,25.32,1198,420000
MARUTI,2009,19.3,1248,260000
HYUNDAI,2016,18.6,1197,590000
MARUTI,2015,25.2,1248,545000
MARUTI,2011,18.9,998,210000
HONDA,2008,17.7,1497,185000
MARUTI,2006,18.9,998,125000
HYUNDAI,2014,21.1,814,280000
MARUTI,2005,18.9,998,98000
TATA,2009,17,1405,100000
MAHINDRA,2013,20.8,1461,250000
TOYOTA,2010,11.5,2982,750000
CHEVROLET,2007,16.52,1991,160000
HYUNDAI,2013,22.32,1582,509999
TATA,2009,17.88,1396,95000
HYUNDAI,2014,22.32,1582,525000
DATSUN,2017,22.5,999,278000
MARUTI,1997,16.1,796,50000
VOLKSWAGEN,2011,22.07,1199,254999
MARUTI,2019,21.21,1197,675000
MARUTI,2016,26.59,1248,600000
MARUTI,2018,25.1,1248,950000
HONDA,2007,17.7,1497,229999
TOYOTA,2009,12.8,2494,600000
MARUTI,2017,24.7,796,330000
MARUTI,2017,23.95,998,350000
VOLKSWAGEN,2016,16.2,1199,560000
MARUTI,2017,20.51,998,440000
MARUTI,2011,19,998,220000
MARUTI,2017,28.4,1248,750000
MAHINDRA,2015,15.1,2179,800000
TATA,2007,17.2,1396,59259
MARUTI,2018,21.4,1197,740000
MARUTI,2019,20.89,1197,570000
MARUTI,2017,20.51,998,430000
MARUTI,2016,24.3,1248,800000
HYUNDAI,2015,24,1120,450000
MARUTI,2013,23.4,1248,420000
MAHINDRA,2015,18.06,2523,750000
MARUTI,2019,21.1,998,780000
VOLKSWAGEN,2011,22.07,1199,320000
MAHINDRA,2017,25.32,1198,690000
MARUTI,2012,19.3,1248,375000
FORD,2017,18.12,1196,620000
MARUTI,2016,15.37,1196,370000
MAHINDRA,2013,16.55,2498,770000
HYUNDAI,2014,19.1,1197,500000
MAHINDRA,2017,25.32,1198,450000
HYUNDAI,2013,17.92,1086,195000
MARUTI,2018,20.51,998,472000
MARUTI,2014,23.95,998,250000
CHEVROLET,2011,25.44,936,165000
TATA,2018,20.65,1248,525000
MARUTI,2003,18.9,998,145000
TATA,2013,22.3,1248,325000
MAHINDRA,2017,16.5,1493,660000
FORD,2014,19.68,1399,310000
MAHINDRA,2008,13.6,2523,250000
FORD,2014,19.68,1399,330000
FORD,2012,20,1399,250000
MAHINDRA,2017,17.45,1493,650000
MARUTI,2016,23.95,998,305000
MARUTI,2015,26.21,1248,600000
MARUTI,2015,20.51,998,280000
TATA,2011,23.57,1396,153000
MAHINDRA,2018,18.49,1493,700000
RENAULT,2017,25.17,799,325000
MARUTI,2016,23.95,998,305000
MARUTI,2006,16.1,796,155000
MARUTI,2012,20.92,998,235000
MARUTI,2016,20.4,1197,500000
MAHINDRA,2004,13.6,2523,120000
SKODA,2016,21.66,1498,675000
TOYOTA,2014,12.99,2494,950000
MAHINDRA,2018,15.1,2179,1051000
VOLKSWAGEN,2016,21.49,1498,591000
HYUNDAI,2015,22.54,1396,585000
HONDA,2017,18,1497,1025000
MARUTI,2014,28.4,1248,450000
HYUNDAI,2014,22.54,1396,484999
HONDA,2018,27.3,1498,650000
MARUTI,2014,28.4,1248,434999
FORD,2011,20,1399,195000
MAHINDRA,2019,17.3,1497,1000000
HYUNDAI,2013,14.62,1498,650000
CHEVROLET,2014,25.44,936,190000
MARUTI,2013,28.4,1248,409999
HYUNDAI,2016,17.01,1582,1050000
VOLKSWAGEN,2015,22.15,1498,651000
MARUTI,2015,23.65,1248,650000
SKODA,2017,21.14,1498,750000
VOLKSWAGEN,2012,14.3,1968,799000
SKODA,2010,18.7,1896,355000
HYUNDAI,2015,23.9,1582,600000
MARUTI,2018,28.4,1248,685000
MARUTI,2018,28.4,1248,509999
MARUTI,2017,19.3,1248,650000
MAHINDRA,2012,15.1,2179,675000
RENAULT,2018,24.04,999,319000
HONDA,2019,19.5,1199,640000
HYUNDAI,2017,18.6,1197,650000
MARUTI,2015,20.77,1248,650000
MARUTI,2015,20.77,1248,650000
MARUTI,2008,17.8,1248,175000
HYUNDAI,2014,24,1120,375000
HYUNDAI,2014,24,1120,430000
TATA,2008,17.2,1396,65000
HYUNDAI,2009,13.2,1495,150000
HYUNDAI,2019,17.19,1197,620000
FORD,2013,14.09,1596,250000
MARUTI,2011,21.1,1248,275000
CHEVROLET,2013,13.58,2499,454000
MAHINDRA,2017,18.49,1493,600000
VOLKSWAGEN,2011,20.54,1598,400000
MAHINDRA,2007,19.2,1461,180000
MARUTI,2016,24.3,1248,750000
MARUTI,2016,20.4,1197,500000
AUDI,2017,15.73,1968,2825000
HONDA,2020,26.8,1597,2125000
BMW,2018,19.62,1998,3350000
HONDA,2019,18.2,1199,840000
HONDA,2015,24.5,1498,1000000
MARUTI,2017,27.39,1248,740000
VOLKSWAGEN,2018,22.15,1498,1290000
TOYOTA,2018,11.36,2755,1800000
HYUNDAI,2020,20.7,1197,775000
RENAULT,2017,21.04,1461,695000
HYUNDAI,2018,17.4,1197,730000
CHEVROLET,2016,11.45,2776,1295000
ISUZU,2016,12.08,2999,1160000
MERCEDES,2017,0,1950,3300000
HYUNDAI,2018,20.3,1086,540000
MARUTI,2016,23.1,998,434999
MERCEDES,2018,17.9,2143,4600000
FORCE,2018,17,2596,910000
HYUNDAI,2015,19.67,1582,850000
BMW,2019,16.78,1995,5800000
HONDA,2014,25.8,1498,520000
MAHINDRA,2018,14.95,2489,650000
MARUTI,2011,19.3,1248,430000
HYUNDAI,2013,21.9,1396,360000
HYUNDAI,2013,21.9,1396,350000
MARUTI,2016,24.3,1248,791000
TOYOTA,2015,12.99,2494,950000
MARUTI,2019,28.4,1248,690000
HYUNDAI,2017,22,1582,860000
MARUTI,2012,19.3,1248,371000
TATA,2008,16.8,1405,45000
FORD,2006,17.8,1399,55000
VOLKSWAGEN,2011,20.54,1598,240000
MARUTI,2014,25.2,1248,495000
HONDA,2015,18.7,1199,671000
MARUTI,2017,25.2,1248,693000
HONDA,2016,26,1498,802999
HONDA,2017,17.8,1497,890000
MARUTI,2015,28.4,1248,495000
MARUTI,2018,23.1,998,545000
MARUTI,2018,21.4,1197,775000
HONDA,2017,25.6,1498,925000
MAHINDRA,2019,17.3,1497,1450000
MARUTI,2018,28.4,1248,790000
TOYOTA,2017,13.68,2393,1789999
MARUTI,2017,21.01,1197,620000
MARUTI,2016,27.62,793,375000
AUDI,2016,18.25,1968,2450000
MAHINDRA,2014,15.1,2179,850000
MARUTI,2017,19.56,1197,750000
MARUTI,2018,21.01,1197,775000
MARUTI,2008,17.8,1248,260000
AUDI,2013,17.68,1968,2000000
HYUNDAI,2017,21.1,814,300000
MAHINDRA,2016,16,2179,1300000
MARUTI,2017,23.1,998,380000
HYUNDAI,2017,18.9,1197,480000
MARUTI,2016,22.74,796,240000
HYUNDAI,2014,17.43,1396,500000
MARUTI,2015,20.4,1197,420000
FORD,2011,20,1399,130000
MARUTI,2012,20.92,998,110000
MARUTI,2007,19.7,796,120000
MARUTI,2017,28.4,1248,700000
MARUTI,2018,28.4,1248,550000
TATA,2014,19.09,1405,190000
TOYOTA,2018,23.59,1364,665000
MAHINDRA,2014,14.95,2489,445000
HYUNDAI,2012,21.9,1396,340000
HYUNDAI,2009,13.6,1991,330000
TATA,2012,21.02,1248,270000
MAHINDRA,2015,16,2179,1044999
MARUTI,2009,17.8,1248,279000
FORD,2018,20.4,1194,620000
SKODA,2007,16.6,1896,250000
HYUNDAI,2012,15.74,1591,475000
CHEVROLET,2016,14.81,1998,750000
MITSUBISHI,2015,13.5,2477,1250000
HYUNDAI,2014,21.1,814,250000
HONDA,2013,25.8,1498,445000
VOLKSWAGEN,2010,15,1896,400000
HYUNDAI,2010,23,1396,350000
SKODA,2012,20.5,1598,295000
MARUTI,2018,21.21,1197,600000
TOYOTA,2018,13.68,2393,1650000
MARUTI,2012,16.1,796,100000
FORD,2018,20.4,1194,690000
HYUNDAI,2018,18.6,1197,710000
HYUNDAI,2018,20.3,998,350000
MARUTI,2012,20.92,998,220000
RENAULT,2019,20,999,700000
HYUNDAI,2013,21.1,814,198000
HYUNDAI,2011,23,1396,350000
TATA,2011,23.57,1396,210000
TATA,2011,23.03,1396,210000
MARUTI,2014,23.2,1248,375000
MARUTI,2012,17.5,1298,380000
HONDA,2010,17,1497,360000
MAHINDRA,2015,15.1,2179,944999
CHEVROLET,2016,13.58,2499,620000
TOYOTA,2018,23.59,1364,780000
MARUTI,2020,21.21,1197,445000
HYUNDAI,2018,17.36,1197,575000
MARUTI,2018,25.1,1248,975000
TATA,2019,23.84,1199,450000
FORD,2017,25.83,1498,495000
TOYOTA,2013,12.99,2494,830000
MAHINDRA,2012,15.1,2179,800000
MARUTI,2013,23.2,1248,300000
MAHINDRA,2003,10.5,2179,200000
HONDA,2017,18.5,1198,480000
HONDA,2017,21.9,1498,950000
HONDA,2017,15.4,1497,840000
HYUNDAI,2017,23.9,1582,800000
VOLKSWAGEN,2017,22.27,1498,750000
HYUNDAI,2017,21.1,814,254999
MARUTI,2016,24.52,1248,725000
MERCEDES,2016,19.7,2143,1859000
CHEVROLET,2012,18.6,1199,145000
TATA,2018,17,1198,750000
VOLKSWAGEN,2017,22,1498,655000
FORD,2011,20,1399,210000
HONDA,2011,17,1497,450000
HYUNDAI,2019,20.3,1086,466000
FORD,2015,25.83,1498,580000
HYUNDAI,2019,20.3,1086,430000
TATA,2012,23.03,1396,155000
DATSUN,2017,22.5,999,240000
TOYOTA,2016,16.78,1496,540000
TATA,2013,19.09,1396,250000
TATA,2012,25,1396,260000
MAHINDRA,2011,12.05,2179,550000
FORD,2014,18.88,999,550000
RENAULT,2015,19.01,1461,600000
FORD,2017,25.83,1498,550000
MAHINDRA,2011,13.6,2523,370000
HYUNDAI,2008,19.81,1086,250000
MARUTI,2005,19.7,796,125000
TATA,2010,17,1405,200000
HONDA,2017,25.5,1498,675000
MITSUBISHI,1999,14.8,1998,150000
TATA,2010,15.64,1193,290000
MARUTI,2018,28.09,1248,889000
VOLKSWAGEN,2016,17,1198,400000
RENAULT,2018,25.17,799,390000
JEEP,2017,17.1,1956,1550000
HYUNDAI,2014,22.32,1582,600000
HYUNDAI,2018,17.4,1197,800000
MARUTI,2013,20.77,1248,600000
HYUNDAI,2015,17.01,1591,795000
HYUNDAI,2016,22.54,1396,735000
SKODA,2005,16.4,1896,250000
RENAULT,2018,24.04,999,400000
HYUNDAI,2005,13.1,1493,130000
RENAULT,2015,21.04,1461,600000
MAHINDRA,2014,14,2489,395000
HYUNDAI,2016,21.19,1396,720000
HONDA,2011,16.8,1497,450000
FORD,2018,18.16,1196,700000
HONDA,2015,24.5,1498,1000000
HYUNDAI,2020,20.3,1086,500000
MARUTI,2007,16.1,796,125000
RENAULT,2015,21.04,1461,690000
JEEP,2017,17.1,1956,1550000
TATA,2013,15.3,1193,170000
FIAT,2010,20.4,1248,275000
TOYOTA,2007,12.8,2494,500000
VOLKSWAGEN,2013,19.33,1968,950000
MARUTI,2019,28.4,1248,802999
MARUTI,2013,23.4,1248,470000
RENAULT,2015,25.17,799,300000
RENAULT,2014,19.01,1461,600000
FORD,2013,20,1399,275000
MAHINDRA,2018,25.32,1198,700000
MERCEDES,2014,11.3,2987,3250000
VOLKSWAGEN,2020,21.66,1498,800000
AUDI,2014,17.68,1968,2200000
HYUNDAI,2007,18.1,1493,245000
HYUNDAI,2010,16.8,1493,310000
HYUNDAI,2007,18.1,1493,245000
VOLKSWAGEN,2011,16.47,1198,450000
VOLKSWAGEN,2013,16.96,1968,850000
HONDA,2004,10.1,2354,325000
MARUTI,2013,22.9,1248,409999
VOLVO,2018,11.2,1969,5500000
HYUNDAI,2015,19.67,1582,1000000
HYUNDAI,2016,24.4,1120,590000
NISSAN,2019,20.45,1461,1200000
FORD,2008,17.8,1399,175000
CHEVROLET,2011,16.52,1991,300000
TOYOTA,2017,11.36,2755,2175000
HONDA,2019,25.6,1498,1110000
MITSUBISHI,2000,14.8,1998,150000
VOLKSWAGEN,2013,20.54,1598,325000
FORD,2010,17.8,1399,325000
HONDA,2008,17.7,1497,280000
HONDA,2016,26,1498,765000
HONDA,2014,26,1498,640000
TATA,2007,17.88,1396,65000
SKODA,2007,18.7,1896,195000
MARUTI,2017,24.7,796,295000
MARUTI,2012,23.4,1248,625000
MARUTI,2009,18.9,998,160000
MARUTI,2015,23.1,998,330000
FORD,2010,15.6,1196,180000
MARUTI,2012,14,796,150000
HYUNDAI,2011,19.81,1086,300000
HYUNDAI,2018,18.6,1197,730000
MARUTI,2017,24.3,1248,650000
MARUTI,2019,23.95,998,366000
HYUNDAI,2019,17,1591,1149000
DATSUN,2016,20.63,1198,150000
HYUNDAI,2013,17.92,1086,187000
TATA,2011,13.93,2179,425000
MARUTI,2012,16.1,796,150000
FORD,2018,20.4,1194,620000
SKODA,2007,16.6,1896,250000
HYUNDAI,2012,15.74,1591,475000
CHEVROLET,2016,14.81,1998,750000
MITSUBISHI,2015,13.5,2477,1250000
HYUNDAI,2014,21.1,814,250000
HONDA,2013,25.8,1498,445000
VOLKSWAGEN,2010,15,1896,400000
HYUNDAI,2010,23,1396,350000
SKODA,2012,20.5,1598,295000
MARUTI,2018,21.21,1197,600000
TOYOTA,2018,13.68,2393,1650000
MARUTI,2012,16.1,796,100000
FORD,2018,20.4,1194,690000
HYUNDAI,2018,18.6,1197,710000
HYUNDAI,2018,20.3,998,350000
MARUTI,2012,20.92,998,220000
RENAULT,2019,20,999,700000
HYUNDAI,2013,21.1,814,198000
HYUNDAI,2011,23,1396,350000
MARUTI,2016,21.4,1197,650000
MAHINDRA,2015,21.03,1461,380000
TATA,2014,17.57,1193,360000
SKODA,2012,15,1598,385000
HYUNDAI,2012,22.32,1582,590000
MAHINDRA,2013,15.1,2179,750000
FIAT,2011,20.3,1248,254999
HYUNDAI,2015,18.9,1197,499000
MARUTI,2018,28.4,1248,730000
HONDA,2016,27.3,1498,650000
RENAULT,2012,23.08,1461,220000
TATA,2006,16.8,1405,100000
HYUNDAI,2004,14.4,1599,110000
TATA,2009,17,1405,152000
MARUTI,2020,20.89,1197,600000
CHEVROLET,2016,13.58,2499,620000
TOYOTA,2018,23.59,1364,780000
MARUTI,2020,21.21,1197,445000
HYUNDAI,2018,17.36,1197,575000
MARUTI,2018,25.1,1248,975000
TATA,2019,23.84,1199,450000
FORD,2015,25.83,1498,480000
MARUTI,2008,19.7,796,110000
BMW,2018,17.09,2993,5830000
HYUNDAI,2014,18.6,1197,415000
MARUTI,2015,22,1197,475000
MARUTI,2017,20.89,1197,525000
MARUTI,2015,20.52,1197,365000
MARUTI,2011,25.2,1248,375000
MARUTI,2018,28.4,1248,765000
MARUTI,2019,28.4,1248,770000
RENAULT,2018,25.17,799,350000
MAHINDRA,2015,15.4,1997,875000
MAHINDRA,2014,15.1,2179,780000
MARUTI,2018,25.1,1248,990000
MARUTI,2019,28.4,1248,800000
HYUNDAI,2012,22.32,1582,350000
VOLKSWAGEN,2013,22.07,1199,325000
VOLKSWAGEN,2013,22.07,1199,360000
MARUTI,2010,20.92,998,148000
MARUTI,2017,27.39,1248,670000
TOYOTA,2014,23.59,1364,430999
MARUTI,2017,16.8,796,260000
TATA,2012,25.4,624,70000
RENAULT,2019,23.01,999,300000
MAHINDRA,2011,14,2498,150000
FORD,2010,20,1399,260000
MARUTI,2012,19.3,1248,320000
TATA,2018,17,1198,700000
VOLKSWAGEN,2012,16.47,1198,415000
MARUTI,2008,17.8,1248,260000
TATA,2011,26,624,70000
TOYOTA,2015,17.71,1197,515000
HYUNDAI,2016,23.9,1582,803999
SKODA,2007,16.6,1896,275000
FORD,2017,22.77,1498,934000
FORD,2007,17.8,1399,210000
TOYOTA,2014,12.99,2494,1050000
CHEVROLET,2011,14.8,2499,650000
CHEVROLET,2012,17.3,1998,550000
CHEVROLET,2010,14.8,2499,285000
HONDA,2015,18.7,1199,700000
HYUNDAI,2016,18.9,1197,525000
MARUTI,2011,15.37,1196,250000
MARUTI,2015,26.59,1248,575000
TATA,2018,27.28,1047,540000
MARUTI,2012,16.02,1373,560000
VOLKSWAGEN,2012,20.54,1598,380000
FORD,2011,15.6,1196,240000
DATSUN,2018,22.7,799,280000
MARUTI,2011,21.1,1248,350000
TATA,2014,19.1,1405,110000
TATA,2018,21.5,1497,980000
TATA,2018,21.5,1497,969999
MAHINDRA,2016,25.32,1198,357000
TATA,2014,19.1,1405,280000
MAHINDRA,2012,15.96,2523,430000
MARUTI,2015,22.74,796,250000
CHEVROLET,2016,18.2,1248,525000
TATA,2018,23.84,1199,500000
MAHINDRA,2019,16.36,2179,1000000
MARUTI,2017,24.7,796,316000
MARUTI,2018,24.7,796,350000
TATA,2018,21.5,1497,950000
MARUTI,2005,16.1,796,45000
MAHINDRA,2013,15.96,2523,475000
TOYOTA,2020,15.04,2755,3200000
MAHINDRA,2016,18.49,1493,600000
VOLKSWAGEN,2014,15.04,1598,430000
HYUNDAI,2015,19.67,1582,965000
SKODA,2013,14.3,1598,395000
TATA,2008,12.2,1948,150000
MARUTI,2013,20.77,1248,700000
MARUTI,2012,23.2,1248,250000
MARUTI,2013,20.77,1248,680000
TATA,2018,23.84,1199,500000
HYUNDAI,2013,18.9,1197,420000
MARUTI,2017,23.95,998,290000
MARUTI,2017,28.4,1248,750000
MARUTI,2015,15.37,1196,300000
MARUTI,2011,21.1,1248,250000
HONDA,2014,19.4,1198,335000
HYUNDAI,2015,18.9,1197,465000
MARUTI,2007,18.9,1061,100000
MARUTI,2007,17.3,1061,100000
MARUTI,2013,20.77,1248,550000
MARUTI,2012,19.3,1248,341000
HYUNDAI,2017,24,1186,600000
HONDA,2014,25.1,1498,650000
CHEVROLET,2008,16,995,75527
TATA,2014,25,1396,215000
MARUTI,2017,28.09,1248,650000
RENAULT,2017,20.37,1461,900000
HYUNDAI,2014,18.6,1197,500000
MARUTI,2017,21.4,1197,550000
MARUTI,2015,25.2,1248,475000
