MAKE,year,selling_price,engine cc,Mileage
HONDA ,2015,750000,1497,17.4
NISSAN ,2017,370000,1198,19.49
MARUTI ,2013,320000,1197,18.6
MARUTI ,2013,420000,1197,18.6
MARUTI ,2010,240000,1298,17.5
DATSUN ,2017,220000,999,22.5
TATA,2016,350000,1199,23.84
HONDA ,2018,675000,1498,25.8
TOYOTA ,2016,434999,1197,18.16
HONDA ,2006,125000,1997,13.1
MAHINDRA ,2016,400000,1198,18.15
CHEVROLET ,2015,425000,2499,13.58
MARUTI ,2010,311000,1248,21.1
CHEVROLET ,2015,509999,2499,13.58
FORD,2015,530000,1498,25.83
SKODA ,2008,210000,1896,18.7
MAHINDRA ,2019,977000,1497,17.3
MARUTI ,2018,440000,998,20.51
MARUTI ,2018,440000,998,20.51
HYUNDAI,2018,655000,1197,18.6
RENAULT ,2016,295000,799,25.17
HYUNDAI,2018,655000,1197,18.6
HYUNDAI,2007,65000,1086,15
TATA,2017,1200000,2179,17.6
TATA,2017,1251000,2179,17.6
TATA,2010,200000,1396,23.03
HYUNDAI,2016,750000,1396,21.19
HONDA ,2017,475000,1198,17.8
TATA,2012,110000,1405,17.8
RENAULT ,2017,350000,999,23.01
MARUTI ,2016,450000,1248,23.4
TATA,2010,150000,1405,17
TATA,2009,80000,1396,17.2
HYUNDAI,2015,430000,1197,18.6
TOYOTA ,2017,1450000,2393,13.68
CHEVROLET ,2011,360000,1991,18.3
TATA,2017,1445000,2179,17.6
HONDA ,2016,670000,1498,26
MERCEDES,2016,2000000,1991,13.7
HONDA ,2015,440000,1498,25.8
HYUNDAI,2012,254999,1396,23
DATSUN ,2018,530000,1198,19.02
MAHINDRA ,2016,890000,1997,16
VOLKSWAGEN,2013,280000,1199,22.07
MARUTI ,2017,725000,1197,21.21
MAHINDRA ,2016,700000,1493,18.49
MARUTI ,2007,90000,998,18.2
HYUNDAI,2015,287000,1086,19.81
HYUNDAI,2018,1380000,1591,14.8
TOYOTA ,2013,750000,2494,12.99
HYUNDAI,2016,650000,1396,17.43
MARUTI ,2013,240000,998,20.51
HYUNDAI,2013,290000,814,21.1
HYUNDAI,2014,229999,814,21.1
HONDA ,2016,1000000,1498,26
HYUNDAI,2012,200000,1086,17.92
MARUTI ,2004,90000,796,19.7
HYUNDAI,2012,330000,1396,23
MARUTI ,2009,200000,1248,21.1
MAHINDRA ,2018,420000,1198,25.32
MARUTI ,2009,260000,1248,19.3
HYUNDAI,2016,590000,1197,18.6
MARUTI ,2015,545000,1248,25.2
MARUTI ,2011,210000,998,18.9
HONDA ,2008,185000,1497,17.7
MARUTI ,2006,125000,998,18.9
HYUNDAI,2014,280000,814,21.1
MARUTI ,2005,98000,998,18.9
TATA,2009,100000,1405,17
MAHINDRA ,2013,250000,1461,20.8
TOYOTA ,2010,750000,2982,11.5
CHEVROLET ,2007,160000,1991,16.52
HYUNDAI,2013,509999,1582,22.32
TATA,2009,95000,1396,17.88
HYUNDAI,2014,525000,1582,22.32
DATSUN ,2017,278000,999,22.5
MARUTI ,1997,50000,796,16.1
VOLKSWAGEN,2011,254999,1199,22.07
MARUTI ,2019,675000,1197,21.21
MARUTI ,2016,600000,1248,26.59
MARUTI ,2018,950000,1248,25.1
HONDA ,2007,229999,1497,17.7
TOYOTA ,2009,600000,2494,12.8
MARUTI ,2017,330000,796,24.7
MARUTI ,2017,350000,998,23.95
VOLKSWAGEN,2016,560000,1199,16.2
MARUTI ,2017,440000,998,20.51
MARUTI ,2011,220000,998,19
MARUTI ,2017,750000,1248,28.4
MAHINDRA ,2015,800000,2179,15.1
TATA,2007,59259,1396,17.2
MARUTI ,2018,740000,1197,21.4
MARUTI ,2019,570000,1197,20.89
MARUTI ,2017,430000,998,20.51
MARUTI ,2016,800000,1248,24.3
HYUNDAI,2015,450000,1120,24
MARUTI ,2013,420000,1248,23.4
MAHINDRA ,2015,750000,2523,18.06
MARUTI ,2019,780000,998,21.1
VOLKSWAGEN,2011,320000,1199,22.07
MAHINDRA ,2017,690000,1198,25.32
MARUTI ,2012,375000,1248,19.3
FORD,2017,620000,1196,18.12
MARUTI ,2016,370000,1196,15.37
MAHINDRA ,2013,770000,2498,16.55
HYUNDAI,2014,500000,1197,19.1
MAHINDRA ,2017,450000,1198,25.32
HYUNDAI,2013,195000,1086,17.92
MARUTI ,2018,472000,998,20.51
MARUTI ,2014,250000,998,23.95
CHEVROLET ,2011,165000,936,25.44
TATA,2018,525000,1248,20.65
MARUTI ,2003,145000,998,18.9
TATA,2013,325000,1248,22.3
MAHINDRA ,2017,660000,1493,16.5
FORD,2014,310000,1399,19.68
MAHINDRA ,2008,250000,2523,13.6
FORD,2014,330000,1399,19.68
FORD,2012,250000,1399,20
MAHINDRA ,2017,650000,1493,17.45
MARUTI ,2016,305000,998,23.95
MARUTI ,2015,600000,1248,26.21
MARUTI ,2015,280000,998,20.51
TATA,2011,153000,1396,23.57
MAHINDRA ,2018,700000,1493,18.49
RENAULT ,2017,325000,799,25.17
MARUTI ,2016,305000,998,23.95
MARUTI ,2006,155000,796,16.1
MARUTI ,2012,235000,998,20.92
MARUTI ,2016,500000,1197,20.4
MAHINDRA ,2004,120000,2523,13.6
SKODA ,2016,675000,1498,21.66
TOYOTA ,2014,950000,2494,12.99
MAHINDRA ,2018,1051000,2179,15.1
VOLKSWAGEN,2016,591000,1498,21.49
HYUNDAI,2015,585000,1396,22.54
HONDA ,2017,1025000,1497,18
MARUTI ,2014,450000,1248,28.4
HYUNDAI,2014,484999,1396,22.54
HONDA ,2018,650000,1498,27.3
MARUTI ,2014,434999,1248,28.4
FORD,2011,195000,1399,20
MAHINDRA ,2019,1000000,1497,17.3
HYUNDAI,2013,650000,1498,14.62
CHEVROLET ,2014,190000,936,25.44
MARUTI ,2013,409999,1248,28.4
HYUNDAI,2016,1050000,1582,17.01
VOLKSWAGEN,2015,651000,1498,22.15
MARUTI ,2015,650000,1248,23.65
SKODA ,2017,750000,1498,21.14
VOLKSWAGEN,2012,799000,1968,14.3
SKODA ,2010,355000,1896,18.7
HYUNDAI,2015,600000,1582,23.9
MARUTI ,2018,685000,1248,28.4
MARUTI ,2018,509999,1248,28.4
MARUTI ,2017,650000,1248,19.3
MAHINDRA ,2012,675000,2179,15.1
RENAULT ,2018,319000,999,24.04
HONDA ,2019,640000,1199,19.5
HYUNDAI,2017,650000,1197,18.6
MARUTI ,2015,650000,1248,20.77
MARUTI ,2015,650000,1248,20.77
MARUTI ,2008,175000,1248,17.8
HYUNDAI,2014,375000,1120,24
HYUNDAI,2014,430000,1120,24
TATA,2008,65000,1396,17.2
HYUNDAI,2009,150000,1495,13.2
HYUNDAI,2019,620000,1197,17.19
FORD,2013,250000,1596,14.09
MARUTI ,2011,275000,1248,21.1
CHEVROLET ,2013,454000,2499,13.58
MAHINDRA ,2017,600000,1493,18.49
VOLKSWAGEN,2011,400000,1598,20.54
MAHINDRA ,2007,180000,1461,19.2
MARUTI ,2016,750000,1248,24.3
MARUTI ,2016,500000,1197,20.4
AUDI,2017,2825000,1968,15.73
HONDA ,2020,2125000,1597,26.8
BMW ,2018,3350000,1998,19.62
HONDA ,2019,840000,1199,18.2
HONDA ,2015,1000000,1498,24.5
MARUTI ,2017,740000,1248,27.39
VOLKSWAGEN,2018,1290000,1498,22.15
TOYOTA ,2018,1800000,2755,11.36
HYUNDAI,2020,775000,1197,20.7
RENAULT ,2017,695000,1461,21.04
HYUNDAI,2018,730000,1197,17.4
CHEVROLET ,2016,1295000,2776,11.45
ISUZU ,2016,1160000,2999,12.08
MERCEDES,2017,3300000,1950,0
HYUNDAI,2018,540000,1086,20.3
MARUTI ,2016,434999,998,23.1
MERCEDES,2018,4600000,2143,17.9
FORCE ,2018,910000,2596,17
HYUNDAI,2015,850000,1582,19.67
BMW ,2019,5800000,1995,16.78
HONDA ,2014,520000,1498,25.8
MAHINDRA ,2018,650000,2489,14.95
MARUTI ,2011,430000,1248,19.3
HYUNDAI,2013,360000,1396,21.9
HYUNDAI,2013,350000,1396,21.9
MARUTI ,2016,791000,1248,24.3
TOYOTA ,2015,950000,2494,12.99
MARUTI ,2019,690000,1248,28.4
HYUNDAI,2017,860000,1582,22
MARUTI ,2012,371000,1248,19.3
TATA,2008,45000,1405,16.8
FORD,2006,55000,1399,17.8
VOLKSWAGEN,2011,240000,1598,20.54
MARUTI ,2014,495000,1248,25.2
HONDA ,2015,671000,1199,18.7
MARUTI ,2017,693000,1248,25.2
HONDA ,2016,802999,1498,26
HONDA ,2017,890000,1497,17.8
MARUTI ,2015,495000,1248,28.4
MARUTI ,2018,545000,998,23.1
MARUTI ,2018,775000,1197,21.4
HONDA ,2017,925000,1498,25.6
MAHINDRA ,2019,1450000,1497,17.3
MARUTI ,2018,790000,1248,28.4
TOYOTA ,2017,1789999,2393,13.68
MARUTI ,2017,620000,1197,21.01
MARUTI ,2016,375000,793,27.62
AUDI,2016,2450000,1968,18.25
MAHINDRA ,2014,850000,2179,15.1
MARUTI ,2017,750000,1197,19.56
MARUTI ,2018,775000,1197,21.01
MARUTI ,2008,260000,1248,17.8
AUDI,2013,2000000,1968,17.68
HYUNDAI,2017,300000,814,21.1
MAHINDRA ,2016,1300000,2179,16
MARUTI ,2017,380000,998,23.1
HYUNDAI,2017,480000,1197,18.9
MARUTI ,2016,240000,796,22.74
HYUNDAI,2014,500000,1396,17.43
MARUTI ,2015,420000,1197,20.4
FORD,2011,130000,1399,20
MARUTI ,2012,110000,998,20.92
MARUTI ,2007,120000,796,19.7
MARUTI ,2017,700000,1248,28.4
MARUTI ,2018,550000,1248,28.4
TATA,2014,190000,1405,19.09
TOYOTA ,2018,665000,1364,23.59
MAHINDRA ,2014,445000,2489,14.95
HYUNDAI,2012,340000,1396,21.9
HYUNDAI,2009,330000,1991,13.6
TATA,2012,270000,1248,21.02
MAHINDRA ,2015,1044999,2179,16
MARUTI ,2009,279000,1248,17.8
FORD,2018,620000,1194,20.4
SKODA ,2007,250000,1896,16.6
HYUNDAI,2012,475000,1591,15.74
CHEVROLET ,2016,750000,1998,14.81
MITSUBISHI,2015,1250000,2477,13.5
HYUNDAI,2014,250000,814,21.1
HONDA ,2013,445000,1498,25.8
VOLKSWAGEN,2010,400000,1896,15
HYUNDAI,2010,350000,1396,23
SKODA ,2012,295000,1598,20.5
MARUTI ,2018,600000,1197,21.21
TOYOTA ,2018,1650000,2393,13.68
MARUTI ,2012,100000,796,16.1
FORD,2018,690000,1194,20.4
HYUNDAI,2018,710000,1197,18.6
HYUNDAI,2018,350000,998,20.3
MARUTI ,2012,220000,998,20.92
RENAULT ,2019,700000,999,20
HYUNDAI,2013,198000,814,21.1
HYUNDAI,2011,350000,1396,23
TATA,2011,210000,1396,23.57
TATA,2011,210000,1396,23.03
MARUTI ,2014,375000,1248,23.2
MARUTI ,2012,380000,1298,17.5
HONDA ,2010,360000,1497,17
MAHINDRA ,2015,944999,2179,15.1
CHEVROLET ,2016,620000,2499,13.58
TOYOTA ,2018,780000,1364,23.59
MARUTI ,2020,445000,1197,21.21
HYUNDAI,2018,575000,1197,17.36
MARUTI ,2018,975000,1248,25.1
TATA,2019,450000,1199,23.84
FORD,2017,495000,1498,25.83
TOYOTA ,2013,830000,2494,12.99
MAHINDRA ,2012,800000,2179,15.1
MARUTI ,2013,300000,1248,23.2
MAHINDRA ,2003,200000,2179,10.5
HONDA ,2017,480000,1198,18.5
HONDA ,2017,950000,1498,21.9
HONDA ,2017,840000,1497,15.4
HYUNDAI,2017,800000,1582,23.9
VOLKSWAGEN,2017,750000,1498,22.27
HYUNDAI,2017,254999,814,21.1
MARUTI ,2016,725000,1248,24.52
MERCEDES,2016,1859000,2143,19.7
CHEVROLET ,2012,145000,1199,18.6
TATA,2018,750000,1198,17
VOLKSWAGEN,2017,655000,1498,22
FORD,2011,210000,1399,20
HONDA ,2011,450000,1497,17
HYUNDAI,2019,466000,1086,20.3
FORD,2015,580000,1498,25.83
HYUNDAI,2019,430000,1086,20.3
TATA,2012,155000,1396,23.03
DATSUN ,2017,240000,999,22.5
TOYOTA ,2016,540000,1496,16.78
TATA,2013,250000,1396,19.09
TATA,2012,260000,1396,25
MAHINDRA ,2011,550000,2179,12.05
FORD,2014,550000,999,18.88
RENAULT ,2015,600000,1461,19.01
FORD,2017,550000,1498,25.83
MAHINDRA ,2011,370000,2523,13.6
HYUNDAI,2008,250000,1086,19.81
MARUTI ,2005,125000,796,19.7
TATA,2010,200000,1405,17
HONDA ,2017,675000,1498,25.5
MITSUBISHI,1999,150000,1998,14.8
TATA,2010,290000,1193,15.64
MARUTI ,2018,889000,1248,28.09
VOLKSWAGEN,2016,400000,1198,17
RENAULT ,2018,390000,799,25.17
JEEP,2017,1550000,1956,17.1
HYUNDAI,2014,600000,1582,22.32
HYUNDAI,2018,800000,1197,17.4
MARUTI ,2013,600000,1248,20.77
HYUNDAI,2015,795000,1591,17.01
HYUNDAI,2016,735000,1396,22.54
SKODA ,2005,250000,1896,16.4
RENAULT ,2018,400000,999,24.04
HYUNDAI,2005,130000,1493,13.1
RENAULT ,2015,600000,1461,21.04
MAHINDRA ,2014,395000,2489,14
HYUNDAI,2016,720000,1396,21.19
HONDA ,2011,450000,1497,16.8
FORD,2018,700000,1196,18.16
HONDA ,2015,1000000,1498,24.5
HYUNDAI,2020,500000,1086,20.3
MARUTI ,2007,125000,796,16.1
RENAULT ,2015,690000,1461,21.04
JEEP,2017,1550000,1956,17.1
TATA,2013,170000,1193,15.3
FIAT,2010,275000,1248,20.4
TOYOTA ,2007,500000,2494,12.8
VOLKSWAGEN,2013,950000,1968,19.33
MARUTI ,2019,802999,1248,28.4
MARUTI ,2013,470000,1248,23.4
RENAULT ,2015,300000,799,25.17
RENAULT ,2014,600000,1461,19.01
FORD,2013,275000,1399,20
MAHINDRA ,2018,700000,1198,25.32
MERCEDES,2014,3250000,2987,11.3
VOLKSWAGEN,2020,800000,1498,21.66
AUDI,2014,2200000,1968,17.68
HYUNDAI,2007,245000,1493,18.1
HYUNDAI,2010,310000,1493,16.8
HYUNDAI,2007,245000,1493,18.1
VOLKSWAGEN,2011,450000,1198,16.47
VOLKSWAGEN,2013,850000,1968,16.96
HONDA ,2004,325000,2354,10.1
MARUTI ,2013,409999,1248,22.9
VOLVO ,2018,5500000,1969,11.2
HYUNDAI,2015,1000000,1582,19.67
HYUNDAI,2016,590000,1120,24.4
NISSAN ,2019,1200000,1461,20.45
FORD,2008,175000,1399,17.8
CHEVROLET ,2011,300000,1991,16.52
TOYOTA ,2017,2175000,2755,11.36
HONDA ,2019,1110000,1498,25.6
MITSUBISHI,2000,150000,1998,14.8
VOLKSWAGEN,2013,325000,1598,20.54
FORD,2010,325000,1399,17.8
HONDA ,2008,280000,1497,17.7
HONDA ,2016,765000,1498,26
HONDA ,2014,640000,1498,26
TATA,2007,65000,1396,17.88
SKODA ,2007,195000,1896,18.7
MARUTI ,2017,295000,796,24.7
MARUTI ,2012,625000,1248,23.4
MARUTI ,2009,160000,998,18.9
MARUTI ,2015,330000,998,23.1
FORD,2010,180000,1196,15.6
MARUTI ,2012,150000,796,14
HYUNDAI,2011,300000,1086,19.81
HYUNDAI,2018,730000,1197,18.6
MARUTI ,2017,650000,1248,24.3
MARUTI ,2019,366000,998,23.95
HYUNDAI,2019,1149000,1591,17
DATSUN ,2016,150000,1198,20.63
HYUNDAI,2013,187000,1086,17.92
TATA,2011,425000,2179,13.93
MARUTI ,2012,150000,796,16.1
FORD,2018,620000,1194,20.4
SKODA ,2007,250000,1896,16.6
HYUNDAI,2012,475000,1591,15.74
CHEVROLET ,2016,750000,1998,14.81
MITSUBISHI,2015,1250000,2477,13.5
HYUNDAI,2014,250000,814,21.1
HONDA ,2013,445000,1498,25.8
VOLKSWAGEN,2010,400000,1896,15
HYUNDAI,2010,350000,1396,23
SKODA ,2012,295000,1598,20.5
MARUTI ,2018,600000,1197,21.21
TOYOTA ,2018,1650000,2393,13.68
MARUTI ,2012,100000,796,16.1
FORD,2018,690000,1194,20.4
HYUNDAI,2018,710000,1197,18.6
HYUNDAI,2018,350000,998,20.3
MARUTI ,2012,220000,998,20.92
RENAULT ,2019,700000,999,20
HYUNDAI,2013,198000,814,21.1
HYUNDAI,2011,350000,1396,23
MARUTI ,2016,650000,1197,21.4
MAHINDRA ,2015,380000,1461,21.03
TATA,2014,360000,1193,17.57
SKODA ,2012,385000,1598,15
HYUNDAI,2012,590000,1582,22.32
MAHINDRA ,2013,750000,2179,15.1
FIAT,2011,254999,1248,20.3
HYUNDAI,2015,499000,1197,18.9
MARUTI ,2018,730000,1248,28.4
HONDA ,2016,650000,1498,27.3
RENAULT ,2012,220000,1461,23.08
TATA,2006,100000,1405,16.8
HYUNDAI,2004,110000,1599,14.4
TATA,2009,152000,1405,17
MARUTI ,2020,600000,1197,20.89
CHEVROLET ,2016,620000,2499,13.58
TOYOTA ,2018,780000,1364,23.59
MARUTI ,2020,445000,1197,21.21
HYUNDAI,2018,575000,1197,17.36
MARUTI ,2018,975000,1248,25.1
TATA,2019,450000,1199,23.84
FORD,2015,480000,1498,25.83
MARUTI ,2008,110000,796,19.7
BMW ,2018,5830000,2993,17.09
HYUNDAI,2014,415000,1197,18.6
MARUTI ,2015,475000,1197,22
MARUTI ,2017,525000,1197,20.89
MARUTI ,2015,365000,1197,20.52
MARUTI ,2011,375000,1248,25.2
MARUTI ,2018,765000,1248,28.4
MARUTI ,2019,770000,1248,28.4
RENAULT ,2018,350000,799,25.17
MAHINDRA ,2015,875000,1997,15.4
MAHINDRA ,2014,780000,2179,15.1
MARUTI ,2018,990000,1248,25.1
MARUTI ,2019,800000,1248,28.4
HYUNDAI,2012,350000,1582,22.32
VOLKSWAGEN,2013,325000,1199,22.07
VOLKSWAGEN,2013,360000,1199,22.07
MARUTI ,2010,148000,998,20.92
MARUTI ,2017,670000,1248,27.39
TOYOTA ,2014,430999,1364,23.59
MARUTI ,2017,260000,796,16.8
TATA,2012,70000,624,25.4
RENAULT ,2019,300000,999,23.01
MAHINDRA ,2011,150000,2498,14
FORD,2010,260000,1399,20
MARUTI ,2012,320000,1248,19.3
TATA,2018,700000,1198,17
VOLKSWAGEN,2012,415000,1198,16.47
MARUTI ,2008,260000,1248,17.8
TATA,2011,70000,624,26
TOYOTA ,2015,515000,1197,17.71
HYUNDAI,2016,803999,1582,23.9
SKODA ,2007,275000,1896,16.6
FORD,2017,934000,1498,22.77
FORD,2007,210000,1399,17.8
TOYOTA ,2014,1050000,2494,12.99
CHEVROLET ,2011,650000,2499,14.8
CHEVROLET ,2012,550000,1998,17.3
CHEVROLET ,2010,285000,2499,14.8
HONDA ,2015,700000,1199,18.7
HYUNDAI,2016,525000,1197,18.9
MARUTI ,2011,250000,1196,15.37
MARUTI ,2015,575000,1248,26.59
TATA,2018,540000,1047,27.28
MARUTI ,2012,560000,1373,16.02
VOLKSWAGEN,2012,380000,1598,20.54
FORD,2011,240000,1196,15.6
DATSUN ,2018,280000,799,22.7
MARUTI ,2011,350000,1248,21.1
TATA,2014,110000,1405,19.1
TATA,2018,980000,1497,21.5
TATA,2018,969999,1497,21.5
MAHINDRA ,2016,357000,1198,25.32
TATA,2014,280000,1405,19.1
MAHINDRA ,2012,430000,2523,15.96
MARUTI ,2015,250000,796,22.74
CHEVROLET ,2016,525000,1248,18.2
TATA,2018,500000,1199,23.84
MAHINDRA ,2019,1000000,2179,16.36
MARUTI ,2017,316000,796,24.7
MARUTI ,2018,350000,796,24.7
TATA,2018,950000,1497,21.5
MARUTI ,2005,45000,796,16.1
MAHINDRA ,2013,475000,2523,15.96
TOYOTA ,2020,3200000,2755,15.04
MAHINDRA ,2016,600000,1493,18.49
VOLKSWAGEN,2014,430000,1598,15.04
HYUNDAI,2015,965000,1582,19.67
SKODA ,2013,395000,1598,14.3
TATA,2008,150000,1948,12.2
MARUTI ,2013,700000,1248,20.77
MARUTI ,2012,250000,1248,23.2
MARUTI ,2013,680000,1248,20.77
TATA,2018,500000,1199,23.84
HYUNDAI,2013,420000,1197,18.9
MARUTI ,2017,290000,998,23.95
MARUTI ,2017,750000,1248,28.4
MARUTI ,2015,300000,1196,15.37
MARUTI ,2011,250000,1248,21.1
HONDA ,2014,335000,1198,19.4
HYUNDAI,2015,465000,1197,18.9
MARUTI ,2007,100000,1061,18.9
MARUTI ,2007,100000,1061,17.3
MARUTI ,2013,550000,1248,20.77
MARUTI ,2012,341000,1248,19.3
HYUNDAI,2017,600000,1186,24
HONDA ,2014,650000,1498,25.1
CHEVROLET ,2008,75527,995,16
TATA,2014,215000,1396,25
MARUTI ,2017,650000,1248,28.09
RENAULT ,2017,900000,1461,20.37
HYUNDAI,2014,500000,1197,18.6
MARUTI ,2017,550000,1197,21.4
MARUTI ,2015,475000,1248,25.2
MARUTI ,2006,65000,998,18.9
HYUNDAI,2015,425000,1120,24.4
TOYOTA ,2012,476999,1364,21.43
CHEVROLET ,2011,150000,995,18
MARUTI ,2011,225000,796,19.7
MARUTI ,2010,190000,796,19.7
MARUTI ,2003,100000,796,19.7
MAHINDRA ,2011,400000,2523,13.6
AUDI,2018,3975000,1968,17.01
HONDA ,2016,1350000,1997,13.7
LEXUS ,2019,5150000,2487,22.37
JAGUAR ,2017,3200000,1999,19.33
JEEP,2017,4100000,3604,9.5
MAHINDRA ,2018,900000,2498,16.55
TOYOTA ,2016,2000000,2494,19.16
HONDA ,2016,550000,1199,18.2
TOYOTA ,2013,750000,2494,12.99
HONDA ,2019,779000,1199,19
BMW ,2018,4000000,1995,22.48
MERCEDES,2019,5200000,1991,15
LAND ROVE,2019,4500000,1999,12.83
TATA,2017,969999,2179,17.6
MERCEDES,2017,6000000,2987,13.5
HYUNDAI,2016,475000,1197,18.9
HYUNDAI,2019,1125000,998,18.15
HONDA ,2017,1650000,2354,12
MAHINDRA ,2019,740000,1493,16.5
MAHINDRA ,2018,400000,1198,18.15
MARUTI ,2018,430000,998,20.51
MAHINDRA ,2019,1132000,1197,17
MARUTI ,2017,352000,998,18.9
TATA,2016,252999,1199,23.84
CHEVROLET ,2012,80000,995,16.2
MARUTI ,2015,313000,998,21.79
HYUNDAI,2014,380000,1197,18.9
RENAULT ,2018,350000,799,25.17
RENAULT ,2016,600000,1461,19.87
TATA,2011,88000,1248,18.8
MARUTI ,2008,160000,796,19.7
HYUNDAI,2014,290000,1197,20.36
MAHINDRA ,2014,650000,2179,15.4
HYUNDAI,2014,180000,814,21.1
MARUTI ,2008,75000,796,16.1
TATA,2012,132000,2179,13.93
CHEVROLET ,2010,110000,1199,18.6
MARUTI ,2018,390000,998,23.95
HYUNDAI,2015,550000,1197,18.6
MARUTI ,2008,70000,796,16.1
HYUNDAI,2013,275000,814,21.1
MARUTI ,2009,250000,1586,15
JEEP,2019,2100000,1368,16
TATA,2011,250000,2179,13.55
ISUZU ,2017,1250000,2499,12.4
AUDI,2014,1500000,1968,16.55
TOYOTA ,2011,800000,2494,12.8
TOYOTA ,2014,1380000,2982,13
MARUTI ,2014,325000,998,23.1
HYUNDAI,2019,1150000,998,18.15
MARUTI ,2018,655000,1197,22
MAHINDRA ,2019,890000,2523,18.06
MARUTI ,2018,525000,1197,20.89
HYUNDAI,2014,300000,1086,19.81
BMW ,2017,2950000,1995,19.59
BMW ,2019,5200000,1995,18.12
HONDA ,2018,925000,1497,17.8
HONDA ,2017,675000,1497,17
MARUTI ,2018,745000,1248,24.3
MARUTI ,2018,835000,1248,24.3
VOLKSWAGEN,2019,695000,1498,20.14
MARUTI ,2018,725000,1248,24.3
MARUTI ,2017,620000,1197,22
MARUTI ,1998,58000,993,17.3
NISSAN ,2014,335000,1461,21.64
MAHINDRA ,2011,475000,2179,16
RENAULT ,2015,484999,1461,19.87
MARUTI ,2015,610000,1373,20.73
HYUNDAI,2015,1000000,1582,19.67
RENAULT ,2019,300000,999,23.01
HYUNDAI,2018,1405000,1591,15.8
MARUTI ,2018,650000,1462,21.56
HYUNDAI,2015,850000,1582,19.67
AUDI,2014,1850000,2967,13.22
HYUNDAI,2012,267000,1197,20.36
HYUNDAI,2013,215000,814,21.1
TATA,2017,1282000,2179,17.6
MARUTI ,2017,282000,796,24.7
TOYOTA ,2012,610000,2494,12.8
MAHINDRA ,2018,900000,2498,16.55
MAHINDRA ,2015,800000,1997,15.4
HYUNDAI,2013,380000,1396,21.27
MAHINDRA ,2012,450000,2179,12.05
MARUTI ,2011,242000,1248,21.5
RENAULT ,2017,350000,799,25.17
TATA,2018,400000,1199,20.3
MARUTI ,2017,400000,998,20.51
CHEVROLET ,2013,246000,1248,22.1
TATA,2014,221000,1405,19.09
FORD,2013,700000,2499,13.1
TOYOTA ,2016,1750000,2982,12.55
HYUNDAI,2017,550000,1186,25.4
MARUTI ,2015,550000,1248,28.09
MARUTI ,2013,375000,1248,28.4
HYUNDAI,2015,391000,1120,24.4
MERCEDES,2015,2051000,2143,19.7
TATA,2014,525000,2179,15.05
HYUNDAI,2007,212000,1493,16.8
CHEVROLET ,2011,221000,936,25.44
FIAT,2010,265000,1248,20.4
RENAULT ,2013,399000,1461,21.64
HYUNDAI,2008,175000,1493,17.1
SKODA ,2011,411000,1598,20.5
VOLKSWAGEN,2011,365000,1598,20.54
BMW ,2009,975000,1995,22.48
NISSAN ,2015,499000,1461,22.71
MERCEDES,2014,2575000,2987,11.74
CHEVROLET ,2009,145000,995,18
TATA,2011,200000,1405,17
AUDI,2014,1200000,1968,15.73
HYUNDAI,2016,280000,998,20.3
MAHINDRA ,2011,450000,2179,11.79
HONDA ,2006,150000,1497,17.7
HONDA ,2017,600000,1497,17.3
RENAULT ,2016,275000,799,25.17
TATA,2010,110000,1248,18.8
MAHINDRA ,2012,500000,2179,15.1
MAHINDRA ,2012,700000,2179,15.1
BMW ,2012,900000,1995,16.07
MARUTI ,2005,150000,998,18.9
NISSAN ,2013,275000,1498,16.95
MARUTI ,2014,455000,1248,28.4
HYUNDAI,2015,900000,1582,19.67
MARUTI ,2014,455000,1248,25.2
HONDA ,2017,650000,1498,26
HYUNDAI,2018,551000,1197,18.9
VOLKSWAGEN,2017,650000,1498,22
HYUNDAI,2015,600000,1197,18.6
MARUTI ,2013,235000,796,22.74
FORD,2018,800000,1498,22.7
HYUNDAI,2016,1050000,1582,19.67
TATA,2012,45000,624,25.4
HYUNDAI,2013,450000,1591,15.74
VOLKSWAGEN,2014,391000,1498,20.14
CHEVROLET ,2013,380000,1248,18.2
MARUTI ,2010,170000,1061,18.9
TATA,2011,250000,2179,13.55
TOYOTA ,2011,800000,2494,12.8
TOYOTA ,2014,1380000,2982,13
MAHINDRA ,2014,700000,2498,16.55
HONDA ,2016,450000,1498,24.2
MAHINDRA ,2018,650000,1198,18.15
MAHINDRA ,2013,950000,2179,15.1
TOYOTA ,2007,626000,2494,12.8
MARUTI ,2019,600000,1197,21.21
RENAULT ,2019,290000,799,25.17
MARUTI ,2013,215000,998,20.92
RENAULT ,2016,250000,799,25.17
MARUTI ,2017,750000,1248,24.52
MARUTI ,2016,250000,998,23.95
HONDA ,2017,950000,1497,15.4
FORD,2018,793000,1498,25.83
HYUNDAI,2015,750000,1582,19.67
HONDA ,2017,725000,1199,18.2
HYUNDAI,2016,480000,1120,24
JAGUAR ,2017,2711000,1999,13.6
LEXUS ,2019,5150000,2487,22.37
JAGUAR ,2017,3200000,1999,19.33
TATA,2015,503000,2179,14.1
VOLVO ,2019,3800000,1969,18
TOYOTA ,2016,2000000,2494,19.16
MARUTI ,2013,225000,998,21.79
MARUTI ,2018,740000,1248,27.39
HONDA ,2016,550000,1199,18.2
TOYOTA ,2013,750000,2494,12.99
MARUTI ,2019,650000,1197,22
TOYOTA ,2017,625000,1496,16.78
MARUTI ,2018,600000,1197,22
HYUNDAI,2017,450000,1186,24
